Date,Gross Domestic Product Current Quarter(100 million yuan)
2010-01-01,
2011-01-01,18.397808206945943
2012-01-01,10.378261593994843
2013-01-01,10.097575141139714
2014-01-01,8.533361170919008
2015-01-01,7.038192065112492
2016-01-01,8.352488218910658
2017-01-01,11.473951460017817
2018-01-01,10.485736194106977
2019-01-01,7.313769422649941
2020-01-01,2.742157444710447
